policy_id,last_policy_status,last_termination_dt,time_stamp
P_08637855,active,,2018-01-31
P_00777639,active,,2018-01-31
P_03059589,cancelled,2018-01-31,2018-01-31
P_00683104,active,,2018-01-31
P_01281436,active,,2018-01-31
P_03342144,active,,2018-01-31
P_01473535,active,,2018-01-31
P_03654217,active,,2018-01-31
P_06149402,active,,2018-01-31
P_07073142,active,,2018-01-31
P_04497919,active,,2018-01-31
P_04605314,active,,2018-01-31
P_07923663,cancelled,2017-08-31,2018-01-31
P_04491841,active,,2018-01-31
P_06892872,cancelled,2017-10-31,2018-01-31
P_09691764,active,,2018-01-31
P_02622062,active,,2018-01-31
P_06487309,active,,2018-01-31
P_08271393,active,,2018-01-31
P_04311276,cancelled,2017-08-31,2018-01-31
P_03314251,active,,2018-01-31
P_04848010,active,,2018-01-31
P_09839472,active,,2018-01-31
P_05050981,active,,2018-01-31
P_06730988,active,,2018-01-31
P_07807249,cancelled,2017-03-31,2018-01-31
P_04404969,cancelled,2017-11-30,2018-01-31
P_04897070,active,,2018-01-31
P_01094238,active,,2018-01-31
P_00485480,cancelled,2017-12-31,2018-01-31
P_03541803,active,,2018-01-31
P_02642539,active,,2018-01-31
P_08861676,active,,2018-01-31
P_05251375,active,,2018-01-31
P_04174191,active,,2018-01-31
P_09683366,active,,2018-01-31
P_08807663,active,,2018-01-31
P_07929410,cancelled,2017-09-30,2018-01-31
P_06433212,active,,2018-01-31
P_07443892,active,,2018-01-31
P_09281551,active,,2018-01-31
P_02217211,active,,2018-01-31
P_03566865,active,,2018-01-31
P_09084019,active,,2018-01-31
P_02184139,active,,2018-01-31
P_07026728,active,,2018-01-31
P_04906644,cancelled,2017-05-31,2018-01-31
P_07465902,cancelled,2017-11-30,2018-01-31
P_09111537,active,,2018-01-31
P_08878820,active,,2018-01-31
P_06422011,active,,2018-01-31
P_06961740,active,,2018-01-31
P_06463683,cancelled,2017-04-30,2018-01-31
P_07686537,active,,2018-01-31
P_02444741,active,,2018-01-31
P_04767656,active,,2018-01-31
P_05479149,cancelled,2017-09-30,2018-01-31
P_07535460,active,,2018-01-31
P_00827867,active,,2018-01-31
P_09649291,active,,2018-01-31
P_03138621,active,,2018-01-31
P_08784559,cancelled,2017-07-31,2018-01-31
P_07291203,active,,2018-01-31
P_05561616,active,,2018-01-31
P_03849929,active,,2018-01-31
P_08371897,active,,2018-01-31
P_04228122,active,,2018-01-31
P_05875366,active,,2018-01-31
P_07009921,cancelled,2018-01-31,2018-01-31
P_03051839,cancelled,2017-08-31,2018-01-31
P_03820167,active,,2018-01-31
P_05464847,cancelled,2017-06-30,2018-01-31
P_00770221,active,,2018-01-31
P_04722653,active,,2018-01-31
P_06976128,active,,2018-01-31
P_04413670,active,,2018-01-31
P_06578798,active,,2018-01-31
P_03810747,active,,2018-01-31
P_08626193,active,,2018-01-31
P_09892996,active,,2018-01-31
P_04588660,cancelled,2017-05-31,2018-01-31
P_09800752,active,,2018-01-31
P_07497762,active,,2018-01-31
P_09602000,active,,2018-01-31
P_01868937,active,,2018-01-31
P_07669368,active,,2018-01-31
P_00504575,cancelled,2018-01-31,2018-01-31
P_01012397,active,,2018-01-31
P_07715870,active,,2018-01-31
P_06128643,active,,2018-01-31
P_06593209,cancelled,2017-09-30,2018-01-31
P_08416670,active,,2018-01-31
P_01697308,active,,2018-01-31
P_03621140,cancelled,2017-12-31,2018-01-31
P_04594910,active,,2018-01-31
P_08132189,active,,2018-01-31
P_09717527,active,,2018-01-31
P_00600890,active,,2018-01-31
P_05255798,active,,2018-01-31
P_03395508,active,,2018-01-31
P_09200284,active,,2018-01-31
P_05670250,active,,2018-01-31
P_04634687,cancelled,2017-04-30,2018-01-31
P_02784835,active,,2018-01-31
P_00779989,active,,2018-01-31
P_00929544,active,,2018-01-31
P_05643407,active,,2018-01-31
P_09528488,active,,2018-01-31
P_06009150,active,,2018-01-31
P_05489406,active,,2018-01-31
P_00617342,cancelled,2017-07-31,2018-01-31
P_07192013,active,,2018-01-31
P_03542543,active,,2018-01-31
P_00703592,active,,2018-01-31
P_00650250,active,,2018-01-31
P_05377233,cancelled,,2018-01-31
P_05948556,active,,2018-01-31
P_01831869,active,,2018-01-31
P_05591272,active,,2018-01-31
P_08374705,active,,2018-01-31
P_02225730,active,,2018-01-31
P_04280592,active,,2018-01-31
P_07353598,active,,2018-01-31
P_09727594,cancelled,2017-04-30,2018-01-31
P_00874620,active,,2018-01-31
P_08791212,active,,2018-01-31
P_05035923,active,,2018-01-31
P_03432175,active,,2018-01-31
P_07032836,active,,2018-01-31
P_02577400,cancelled,2017-04-30,2018-01-31
P_06711149,active,,2018-01-31
P_04464763,active,,2018-01-31
P_07806515,active,,2018-01-31
P_06043813,active,,2018-01-31
P_09354748,active,,2018-01-31
P_06471712,active,,2018-01-31
P_04945455,active,,2018-01-31
P_02431588,active,,2018-01-31
P_06303011,active,,2018-01-31
P_01862698,active,,2018-01-31
P_02110408,active,,2018-01-31
P_06932692,active,,2018-01-31
P_08846761,active,,2018-01-31
P_07560803,active,,2018-01-31
P_00262381,active,,2018-01-31
P_02970923,active,,2018-01-31
P_03458822,active,,2018-01-31
P_01060093,cancelled,2017-11-30,2018-01-31
P_08525356,cancelled,2017-06-30,2018-01-31
P_04880695,active,,2018-01-31
P_08260625,active,,2018-01-31
P_09264692,active,,2018-01-31
P_03954790,active,,2018-01-31
P_05372313,active,,2018-01-31
P_01593817,active,,2018-01-31
P_08281502,active,,2018-01-31
P_01291422,active,,2018-01-31
P_06822480,active,,2018-01-31
P_09248658,active,,2018-01-31
P_07728225,active,,2018-01-31
P_09711251,active,,2018-01-31
P_09552705,active,,2018-01-31
P_04754799,active,,2018-01-31
P_08540536,active,,2018-01-31
P_01389574,active,,2018-01-31
P_03713923,active,,2018-01-31
P_02027508,active,,2018-01-31
P_03374594,active,,2018-01-31
P_05735718,cancelled,2017-07-31,2018-01-31
P_04807433,active,,2018-01-31
P_06376989,active,,2018-01-31
P_07678578,active,,2018-01-31
P_09523429,active,,2018-01-31
P_01774026,cancelled,2017-10-31,2018-01-31
P_08171561,cancelled,2017-06-30,2018-01-31
P_00375004,active,,2018-01-31
P_03975476,active,,2018-01-31
P_06881003,active,,2018-01-31
P_05294126,active,,2018-01-31
P_08422821,active,,2018-01-31
P_07309187,active,,2018-01-31
P_09266630,active,,2018-01-31
P_00345130,active,,2018-01-31
P_00025048,active,,2018-01-31
P_03878104,active,,2018-01-31
P_05169648,active,,2018-01-31
P_09428077,active,,2018-01-31
P_03250198,active,,2018-01-31
P_01540612,active,,2018-01-31
P_07173504,active,,2018-01-31
P_09979428,active,,2018-01-31
P_01675127,cancelled,2017-08-31,2018-01-31
P_06334608,active,,2018-01-31
P_00070273,active,,2018-01-31
P_00260446,active,,2018-01-31
P_05948011,cancelled,2017-11-30,2018-01-31
P_02373685,active,,2018-01-31
P_01987004,active,,2018-01-31
P_08131480,active,,2018-01-31
P_01292745,active,,2018-01-31
P_02101494,active,,2018-01-31
P_01928785,active,,2018-01-31
P_04652022,active,,2018-01-31
P_08364450,active,,2018-01-31
P_01097219,cancelled,2017-09-30,2018-01-31
P_05577789,active,,2018-01-31
P_06112888,active,,2018-01-31
P_06444440,active,,2018-01-31
P_04090644,active,,2018-01-31
P_06030299,active,,2018-01-31
P_05325687,active,,2018-01-31
P_01705328,active,,2018-01-31
P_02840187,active,,2018-01-31
P_06877492,active,,2018-01-31
P_09238061,cancelled,2017-02-28,2018-01-31
P_02759504,cancelled,2017-10-31,2018-01-31
P_06669389,active,,2018-01-31
P_00194481,cancelled,2017-03-31,2018-01-31
P_05237371,active,,2018-01-31
P_08396130,active,,2018-01-31
P_08243254,active,,2018-01-31
P_02359946,active,,2018-01-31
P_08838963,active,,2018-01-31
P_05878454,active,,2018-01-31
P_03785446,active,,2018-01-31
P_08620128,cancelled,2017-07-31,2018-01-31
P_03895248,cancelled,2017-03-31,2018-01-31
P_08406971,cancelled,2018-01-31,2018-01-31
P_00178551,active,,2018-01-31
P_09322740,active,,2018-01-31
P_05433238,active,,2018-01-31
P_05923444,active,,2018-01-31
P_08943066,cancelled,2017-11-30,2018-01-31
P_03330547,active,,2018-01-31
P_00525990,active,,2018-01-31
P_04924473,active,,2018-01-31
P_03468883,active,,2018-01-31
P_07497754,active,,2018-01-31
P_06118409,active,,2018-01-31
P_00075694,active,,2018-01-31
P_07949682,cancelled,2017-10-31,2018-01-31
P_03045401,active,,2018-01-31
P_01115050,active,,2018-01-31
P_04109671,active,,2018-01-31
P_00867649,active,,2018-01-31
P_03116894,active,,2018-01-31
P_04454002,active,,2018-01-31
P_00710995,active,,2018-01-31
P_00009118,active,,2018-01-31
P_07191663,active,,2018-01-31
P_06034643,active,,2018-01-31
P_08163340,active,,2018-01-31
P_00253731,active,,2018-01-31
P_04630243,active,,2018-01-31
P_01189365,cancelled,2017-06-30,2018-01-31
P_03591246,active,,2018-01-31
P_07387961,active,,2018-01-31
P_00070960,active,,2018-01-31
P_01561519,active,,2018-01-31
P_03258819,active,,2018-01-31
P_08691629,cancelled,2017-05-31,2018-01-31
P_08192099,active,,2018-01-31
P_00565026,cancelled,2017-05-31,2018-01-31
P_03788669,active,,2018-01-31
P_01835212,active,,2018-01-31
P_04980603,active,,2018-01-31
P_02003006,active,,2018-01-31
P_04656282,active,,2018-01-31
P_06387579,cancelled,2017-12-31,2018-01-31
P_05787231,active,,2018-01-31
P_02982900,cancelled,2017-12-31,2018-01-31
P_06196623,active,,2018-01-31
P_02555046,active,,2018-01-31
P_02317042,active,,2018-01-31
P_05730118,active,,2018-01-31
P_06091983,active,,2018-01-31
P_09790250,cancelled,2017-08-31,2018-01-31
P_06574572,active,,2018-01-31
P_01457525,active,,2018-01-31
P_00161529,active,,2018-01-31
P_02959920,active,,2018-01-31
P_02473362,active,,2018-01-31
P_02228996,active,,2018-01-31
P_09809113,active,,2018-01-31
P_01425927,active,,2018-01-31
P_05154153,active,,2018-01-31
P_06867986,active,,2018-01-31
P_07811200,active,,2018-01-31
P_02085524,cancelled,2017-12-31,2018-01-31
P_08770267,active,,2018-01-31
P_07375105,active,,2018-01-31
P_05666696,cancelled,,2018-01-31
P_09982317,active,,2018-01-31
P_09715154,cancelled,2017-12-31,2018-01-31
P_05997471,active,,2018-01-31
P_02706910,active,,2018-01-31
P_04797048,active,,2018-01-31
P_05483760,active,,2018-01-31
P_03594237,active,,2018-01-31
P_00410316,active,,2018-01-31
P_08176772,active,,2018-01-31
P_09009064,active,,2018-01-31
P_07759272,active,,2018-01-31
P_08918149,active,,2018-01-31
P_02420970,active,,2018-01-31
P_02579787,active,,2018-01-31
P_09853656,active,,2018-01-31
P_03445407,active,,2018-01-31
P_01828685,active,,2018-01-31
P_00511129,cancelled,2017-10-31,2018-01-31
P_05873924,active,,2018-01-31
P_08266194,cancelled,2017-07-31,2018-01-31
P_05368357,active,,2018-01-31
P_06562041,active,,2018-01-31
P_03480934,active,,2018-01-31
P_02372217,active,,2018-01-31
P_08242648,active,,2018-01-31
P_01044803,active,,2018-01-31
P_02329472,active,,2018-01-31
P_00004662,cancelled,2017-09-30,2018-01-31
P_07769572,active,,2018-01-31
P_04346550,active,,2018-01-31
P_03295270,active,,2018-01-31
P_09308880,active,,2018-01-31
P_02941097,cancelled,2017-12-31,2018-01-31
P_03202396,cancelled,2017-08-31,2018-01-31
P_03024195,active,,2018-01-31
P_00308417,active,,2018-01-31
P_05574078,active,,2018-01-31
P_07305123,active,,2018-01-31
P_05851653,active,,2018-01-31
P_02304471,active,,2018-01-31
P_03032712,active,,2018-01-31
P_08165035,cancelled,2017-12-31,2018-01-31
P_09018123,active,,2018-01-31
P_05468568,active,,2018-01-31
P_00598720,active,,2018-01-31
P_07096912,active,,2018-01-31
P_04664692,active,,2018-01-31
P_09344291,active,,2018-01-31
P_01333834,cancelled,2017-08-31,2018-01-31
P_05751786,active,,2018-01-31
P_01125174,active,,2018-01-31
P_08639678,active,,2018-01-31
P_01848627,active,,2018-01-31
P_00862409,active,,2018-01-31
P_07038792,cancelled,2017-07-31,2018-01-31
P_08626097,active,,2018-01-31
P_02291739,active,,2018-01-31
P_00526438,active,,2018-01-31
P_09578478,active,,2018-01-31
P_08752177,active,,2018-01-31
P_05652678,active,,2018-01-31
P_03336037,active,,2018-01-31
P_08870016,active,,2018-01-31
P_01984898,active,,2018-01-31
P_01301321,active,,2018-01-31
P_03654404,active,,2018-01-31
P_06639675,active,,2018-01-31
P_07272269,active,,2018-01-31
P_04719148,cancelled,2017-05-31,2018-01-31
P_03499466,active,,2018-01-31
P_01936194,active,,2018-01-31
P_05201999,active,,2018-01-31
P_06549724,active,,2018-01-31
P_04561534,active,,2018-01-31
P_03129236,active,,2018-01-31
P_01414870,active,,2018-01-31
P_05043696,cancelled,2017-08-31,2018-01-31
P_07147220,cancelled,2017-02-28,2018-01-31
P_09365340,active,,2018-01-31
P_09878933,active,,2018-01-31
P_06442850,active,,2018-01-31
P_06701675,cancelled,2018-01-31,2018-01-31
P_04280805,active,,2018-01-31
P_09737777,active,,2018-01-31
P_07812030,active,,2018-01-31
P_08064399,active,,2018-01-31
P_05947198,cancelled,2017-05-31,2018-01-31
P_04562198,active,,2018-01-31
P_05749151,active,,2018-01-31
P_09899474,active,,2018-01-31
P_01882679,cancelled,2017-08-31,2018-01-31
P_06171182,active,,2018-01-31
P_00492309,active,,2018-01-31
P_06755727,active,,2018-01-31
P_05940928,active,,2018-01-31
P_07035896,cancelled,2017-05-31,2018-01-31
P_04550961,active,,2018-01-31
P_04977254,active,,2018-01-31
P_03913721,active,,2018-01-31
P_07757831,active,,2018-01-31
P_05039612,active,,2018-01-31
P_00607947,active,,2018-01-31
P_02218751,active,,2018-01-31
P_05819591,active,,2018-01-31
P_05269131,active,,2018-01-31
P_08594872,active,,2018-01-31
P_00998173,active,,2018-01-31
P_08399978,cancelled,2017-06-30,2018-01-31
P_09019846,active,,2018-01-31
P_00360346,active,,2018-01-31
P_00156470,active,,2018-01-31
P_02850815,active,,2018-01-31
P_01232486,active,,2018-01-31
P_01074865,active,,2018-01-31
P_08113623,cancelled,2017-12-31,2018-01-31
P_06900305,active,,2018-01-31
P_02878039,active,,2018-01-31
P_03736018,active,,2018-01-31
P_01684958,active,,2018-01-31
P_08854123,active,,2018-01-31
P_06587208,active,,2018-01-31
P_09158343,active,,2018-01-31
P_00666486,active,,2018-01-31
P_05204750,active,,2018-01-31
P_08673139,active,,2018-01-31
P_08119544,active,,2018-01-31
P_05110783,active,,2018-01-31
P_03269158,active,,2018-01-31
P_09291913,active,,2018-01-31
P_07852851,cancelled,2017-09-30,2018-01-31
P_06162084,active,,2018-01-31
P_05439044,active,,2018-01-31
P_04018028,active,,2018-01-31
P_00639080,cancelled,2017-07-31,2018-01-31
P_04132871,active,,2018-01-31
P_09708626,cancelled,2017-05-31,2018-01-31
P_07086357,active,,2018-01-31
P_04571360,active,,2018-01-31
P_02087976,active,,2018-01-31
P_03249863,active,,2018-01-31
P_07847144,cancelled,2018-01-31,2018-01-31
P_00350569,active,,2018-01-31
P_08972775,active,,2018-01-31
P_03220984,cancelled,2017-08-31,2018-01-31
P_07665354,active,,2018-01-31
P_05789903,active,,2018-01-31
P_03546072,active,,2018-01-31
P_05288234,active,,2018-01-31
P_09881890,cancelled,2017-12-31,2018-01-31
P_07499242,cancelled,2018-01-31,2018-01-31
P_01019593,active,,2018-01-31
P_00433943,active,,2018-01-31
P_02770203,active,,2018-01-31
P_06166292,cancelled,2017-05-31,2018-01-31
P_03030498,active,,2018-01-31
P_07300279,cancelled,2017-11-30,2018-01-31
P_02772194,cancelled,2017-04-30,2018-01-31
P_07482911,active,,2018-01-31
P_00194021,active,,2018-01-31
P_04950816,active,,2018-01-31
P_00873149,active,,2018-01-31
P_02874817,active,,2018-01-31
P_03057533,active,,2018-01-31
P_05506380,active,,2018-01-31
P_09161968,active,,2018-01-31
P_06175520,active,,2018-01-31
P_09095422,active,,2018-01-31
P_08412751,active,,2018-01-31
P_06587990,active,,2018-01-31
P_07830731,active,,2018-01-31
P_00821106,cancelled,2017-04-30,2018-01-31
P_03398166,active,,2018-01-31
P_09663607,cancelled,2017-11-30,2018-01-31
P_09553591,active,,2018-01-31
P_09922265,active,,2018-01-31
P_06164615,active,,2018-01-31
P_03788185,active,,2018-01-31
P_00598117,active,,2018-01-31
P_05933679,cancelled,2018-01-31,2018-01-31
P_05858962,active,,2018-01-31
P_06418605,active,,2018-01-31
P_09455003,cancelled,2017-02-28,2018-01-31
P_07764607,active,,2018-01-31
P_07933942,active,,2018-01-31
P_07363086,active,,2018-01-31
P_02038875,cancelled,2017-10-31,2018-01-31
P_02834607,active,,2018-01-31
P_06477505,active,,2018-01-31
P_08267665,active,,2018-01-31
P_05100816,active,,2018-01-31
P_06790196,active,,2018-01-31
P_05883235,active,,2018-01-31
P_00757357,active,,2018-01-31
P_02080432,active,,2018-01-31
P_05364972,active,,2018-01-31
P_00365547,active,,2018-01-31
P_02835264,cancelled,2017-12-31,2018-01-31
P_07788494,cancelled,2017-02-28,2018-01-31
P_05807982,active,,2018-01-31
P_06288403,active,,2018-01-31
P_00403299,cancelled,2017-03-31,2018-01-31
P_01423254,active,,2018-01-31
P_09091488,active,,2018-01-31
P_08401065,active,,2018-01-31
P_03195888,active,,2018-01-31
P_08108207,active,,2018-01-31
P_01334511,active,,2018-01-31
P_02477414,active,,2018-01-31
P_00825869,active,,2018-01-31
P_05238582,active,,2018-01-31
P_06041699,active,,2018-01-31
P_08138557,active,,2018-01-31
P_04122048,active,,2018-01-31
P_07593470,active,,2018-01-31
P_05397534,active,,2018-01-31
P_07125620,cancelled,2017-04-30,2018-01-31
P_01272300,active,,2018-01-31
P_08054413,active,,2018-01-31
P_04766903,cancelled,2017-07-31,2018-01-31
P_05318452,active,,2018-01-31
P_08193097,active,,2018-01-31
P_05700656,active,,2018-01-31
P_00639867,active,,2018-01-31
P_04802779,active,,2018-01-31
P_08451045,active,,2018-01-31
P_09604450,active,,2018-01-31
P_03707811,active,,2018-01-31
P_04546408,active,,2018-01-31
P_01283745,active,,2018-01-31
P_01172201,active,,2018-01-31
P_04924794,active,,2018-01-31
P_06512808,active,,2018-01-31
P_06937700,active,,2018-01-31
P_04840955,active,,2018-01-31
P_02703177,active,,2018-01-31
P_00492368,active,,2018-01-31
P_05201137,active,,2018-01-31
P_02073017,active,,2018-01-31
P_02256206,active,,2018-01-31
P_03470286,active,,2018-01-31
P_07796440,cancelled,2017-07-31,2018-01-31
P_00958287,active,,2018-01-31
P_07802250,active,,2018-01-31
P_04675144,active,,2018-01-31
P_07275212,active,,2018-01-31
P_05765497,cancelled,2017-05-31,2018-01-31
P_04678006,cancelled,2017-09-30,2018-01-31
P_04725208,active,,2018-01-31
P_04833062,active,,2018-01-31
P_04985672,active,,2018-01-31
P_07364992,active,,2018-01-31
P_04968161,active,,2018-01-31
P_08007798,active,,2018-01-31
P_01776653,cancelled,2017-07-31,2018-01-31
P_03819688,cancelled,2017-12-31,2018-01-31
P_06737297,active,,2018-01-31
P_09673071,active,,2018-01-31
P_04084956,active,,2018-01-31
P_05353570,active,,2018-01-31
P_04828676,active,,2018-01-31
P_03036630,active,,2018-01-31
P_07024296,active,,2018-01-31
P_01060038,active,,2018-01-31
P_00249354,active,,2018-01-31
P_06358378,active,,2018-01-31
P_04377094,active,,2018-01-31
P_02109609,active,,2018-01-31
P_03869084,active,,2018-01-31
P_02578247,active,,2018-01-31
P_05537160,active,,2018-01-31
P_07350067,active,,2018-01-31
P_01733590,cancelled,2018-01-31,2018-01-31
P_01017660,active,,2018-01-31
P_04720644,cancelled,2017-06-30,2018-01-31
P_00921805,active,,2018-01-31
P_02117410,active,,2018-01-31
P_00061880,cancelled,2017-04-30,2018-01-31
P_03309365,cancelled,2017-03-31,2018-01-31
P_03017198,active,,2018-01-31
P_09785258,active,,2018-01-31
P_04163456,active,,2018-01-31
P_02479993,cancelled,2017-05-31,2018-01-31
P_08037400,active,,2018-01-31
P_00082889,active,,2018-01-31
P_09729394,active,,2018-01-31
P_07755519,active,,2018-01-31
P_06123131,active,,2018-01-31
P_00567214,active,,2018-01-31
P_02585610,active,,2018-01-31
P_06947544,cancelled,2017-12-31,2018-01-31
P_02119931,active,,2018-01-31
P_01459578,active,,2018-01-31
P_03057670,active,,2018-01-31
P_00297355,active,,2018-01-31
P_08754267,active,,2018-01-31
P_05196279,active,,2018-01-31
P_02113997,active,,2018-01-31
P_09781552,cancelled,2017-11-30,2018-01-31
P_05898751,cancelled,2017-07-31,2018-01-31
P_05849301,cancelled,2017-03-31,2018-01-31
P_09837752,active,,2018-01-31
P_03985780,active,,2018-01-31
P_01302206,active,,2018-01-31
P_07588722,active,,2018-01-31
P_07874077,active,,2018-01-31
P_05972315,active,,2018-01-31
P_08645548,active,,2018-01-31
P_03724827,cancelled,2017-08-31,2018-01-31
P_00710766,active,,2018-01-31
P_01110367,active,,2018-01-31
P_05259387,active,,2018-01-31
P_09161537,active,,2018-01-31
P_09482543,active,,2018-01-31
P_05695164,active,,2018-01-31
P_02692223,active,,2018-01-31
P_00874271,active,,2018-01-31
P_03045232,active,,2018-01-31
P_09227480,active,,2018-01-31
P_08751154,active,,2018-01-31
P_09297865,active,,2018-01-31
P_02593408,active,,2018-01-31
P_06222832,active,,2018-01-31
P_00352822,active,,2018-01-31
P_03538944,cancelled,,2018-01-31
P_03503830,active,,2018-01-31
P_02571985,active,,2018-01-31
P_03408634,active,,2018-01-31
P_01594745,active,,2018-01-31
P_07263102,active,,2018-01-31
P_06782351,active,,2018-01-31
P_01330915,active,,2018-01-31
P_03116512,active,,2018-01-31
P_05238807,active,,2018-01-31
P_05444721,active,,2018-01-31
P_00702637,active,,2018-01-31
P_05012014,active,,2018-01-31
P_01547545,active,,2018-01-31
P_07126517,active,,2018-01-31
P_03127935,active,,2018-01-31
P_05570191,active,,2018-01-31
P_02885737,active,,2018-01-31
P_09206706,active,,2018-01-31
P_08194853,active,,2018-01-31
P_01757387,active,,2018-01-31
P_04380221,active,,2018-01-31
P_08926075,active,,2018-01-31
P_08544710,active,,2018-01-31
P_05452556,active,,2018-01-31
P_03968470,active,,2018-01-31
P_03348138,active,,2018-01-31
P_00552603,active,,2018-01-31
P_07099410,active,,2018-01-31
P_09765094,cancelled,2017-04-30,2018-01-31
P_09197398,active,,2018-01-31
P_05394147,active,,2018-01-31
P_02049833,active,,2018-01-31
P_05398408,active,,2018-01-31
P_06511868,active,,2018-01-31
P_08420151,active,,2018-01-31
P_07282487,active,,2018-01-31
P_06912905,active,,2018-01-31
P_03531735,active,,2018-01-31
P_08586672,active,,2018-01-31
P_08013797,active,,2018-01-31
P_05548672,active,,2018-01-31
P_05005701,active,,2018-01-31
P_00773427,cancelled,2017-12-31,2018-01-31
P_02461748,active,,2018-01-31
P_07167062,active,,2018-01-31
P_00306950,active,,2018-01-31
P_00875046,active,,2018-01-31
P_01875076,active,,2018-01-31
P_04010248,cancelled,2017-08-31,2018-01-31
P_09135985,active,,2018-01-31
P_08423108,active,,2018-01-31
P_02339061,active,,2018-01-31
P_07547648,cancelled,2017-10-31,2018-01-31
P_08216323,active,,2018-01-31
P_02125796,active,,2018-01-31
P_06132704,active,,2018-01-31
P_09776808,active,,2018-01-31
P_03872766,active,,2018-01-31
P_03746798,active,,2018-01-31
P_05429061,cancelled,2017-10-31,2018-01-31
P_04227060,cancelled,2017-12-31,2018-01-31
P_08433999,active,,2018-01-31
P_03920143,active,,2018-01-31
P_04864348,cancelled,,2018-01-31
P_08801817,active,,2018-01-31
P_03500097,cancelled,2017-11-30,2018-01-31
P_02159016,cancelled,2017-08-31,2018-01-31
P_08005503,active,,2018-01-31
P_00450810,cancelled,2017-10-31,2018-01-31
P_07274344,active,,2018-01-31
P_01951261,active,,2018-01-31
P_03802528,cancelled,2017-07-31,2018-01-31
P_04743424,active,,2018-01-31
P_02825469,active,,2018-01-31
P_09050057,cancelled,2017-11-30,2018-01-31
P_09019888,active,,2018-01-31
P_09715365,active,,2018-01-31
P_04687549,cancelled,2018-01-31,2018-01-31
P_05410740,active,,2018-01-31
P_02416192,cancelled,2017-09-30,2018-01-31
P_02888881,active,,2018-01-31
P_07281083,active,,2018-01-31
P_02490663,cancelled,2018-01-31,2018-01-31
P_09411824,active,,2018-01-31
P_01596966,active,,2018-01-31
P_02610057,active,,2018-01-31
P_06531310,active,,2018-01-31
P_00853200,active,,2018-01-31
P_07413265,active,,2018-01-31
P_03380106,cancelled,2017-10-31,2018-01-31
P_04192929,active,,2018-01-31
P_09126114,cancelled,2017-07-31,2018-01-31
P_09786303,active,,2018-01-31
P_04908948,active,,2018-01-31
P_02604687,active,,2018-01-31
P_01714690,active,,2018-01-31
P_09362578,active,,2018-01-31
P_07684252,active,,2018-01-31
P_04699617,active,,2018-01-31
P_07400205,cancelled,2017-11-30,2018-01-31
P_02373678,active,,2018-01-31
P_02152829,active,,2018-01-31
P_09906961,active,,2018-01-31
P_07325841,active,,2018-01-31
P_05386204,active,,2018-01-31
P_03080567,active,,2018-01-31
P_07697601,cancelled,2017-09-30,2018-01-31
P_04080403,active,,2018-01-31
P_07163360,active,,2018-01-31
P_04030830,cancelled,2017-07-31,2018-01-31
P_03009866,active,,2018-01-31
P_01165048,active,,2018-01-31
P_08906048,cancelled,2017-11-30,2018-01-31
P_00865464,active,,2018-01-31
P_03326401,active,,2018-01-31
P_00075755,active,,2018-01-31
P_03018432,active,,2018-01-31
P_02429351,active,,2018-01-31
P_06712313,cancelled,2017-09-30,2018-01-31
P_09879303,active,,2018-01-31
P_09790317,active,,2018-01-31
P_00099823,cancelled,2017-05-31,2018-01-31
P_04339228,active,,2018-01-31
P_01942931,active,,2018-01-31
P_07516857,active,,2018-01-31
P_09366675,active,,2018-01-31
P_03854092,active,,2018-01-31
P_02274348,active,,2018-01-31
P_07762256,active,,2018-01-31
P_06059846,active,,2018-01-31
P_00633825,active,,2018-01-31
P_00052769,active,,2018-01-31
P_02757602,active,,2018-01-31
P_03363843,active,,2018-01-31
P_06715949,active,,2018-01-31
P_02100660,active,,2018-01-31
P_00649916,active,,2018-01-31
P_00693866,active,,2018-01-31
P_08896517,active,,2018-01-31
P_05548578,active,,2018-01-31
P_01777714,active,,2018-01-31
P_09228643,cancelled,2017-04-30,2018-01-31
P_00599882,active,,2018-01-31
P_06727939,cancelled,2017-02-28,2018-01-31
P_01470632,active,,2018-01-31
P_02998575,active,,2018-01-31
P_09328167,active,,2018-01-31
P_00528413,active,,2018-01-31
P_03687110,active,,2018-01-31
P_02262491,active,,2018-01-31
P_03572810,cancelled,2017-02-28,2018-01-31
P_08352640,active,,2018-01-31
P_04088449,active,,2018-01-31
P_04818458,active,,2018-01-31
P_02257000,active,,2018-01-31
P_00214996,cancelled,2017-08-31,2018-01-31
P_03820452,active,,2018-01-31
P_08413300,active,,2018-01-31
P_03199528,active,,2018-01-31
P_00966448,cancelled,2018-01-31,2018-01-31
P_00027113,active,,2018-01-31
P_07585168,cancelled,2017-07-31,2018-01-31
P_04258011,cancelled,2017-05-31,2018-01-31
P_00688600,active,,2018-01-31
P_05164378,active,,2018-01-31
P_03659417,active,,2018-01-31
P_05774878,cancelled,2017-12-31,2018-01-31
P_02463051,active,,2018-01-31
P_04716907,active,,2018-01-31
P_08904450,active,,2018-01-31
P_08723807,active,,2018-01-31
P_05582115,active,,2018-01-31
P_03261886,active,,2018-01-31
P_05038626,active,,2018-01-31
P_08467994,active,,2018-01-31
P_04022076,cancelled,2017-09-30,2018-01-31
P_00238059,active,,2018-01-31
P_00902249,active,,2018-01-31
P_04854543,active,,2018-01-31
P_01067685,active,,2018-01-31
P_07143180,active,,2018-01-31
P_09436520,active,,2018-01-31
